metric_group,scenario,meal_rest_prems_credit,other_credit,metric_label,source,expr,extrap_expr,digits,denom,no_year_breakdown
Meal Period Violations - Late Detail,no waivers,FALSE,FALSE,Meal periods 10-15 mins late,shift_data1,"sum(LateMP1==1 & mp1_mins_late>=10 & mp1_mins_late<15, na.rm=TRUE)","sum(LateMP1==1 & mp1_mins_late>=10 & mp1_mins_late<15, na.rm=TRUE) / shifts_gt_5_late_meals * (sum(LateMP1, na.rm=TRUE) / shifts_gt_5 * (sum(shift_hrs > 5, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_5_late_meals,FALSE
Meal Period Violations - Late Detail,no waivers,FALSE,FALSE,Meal periods 15-20 mins late,shift_data1,"sum(LateMP1==1 & mp1_mins_late>=15 & mp1_mins_late<20, na.rm=TRUE)","sum(LateMP1==1 & mp1_mins_late>=15 & mp1_mins_late<20, na.rm=TRUE) / shifts_gt_5_late_meals * (sum(LateMP1, na.rm=TRUE) / shifts_gt_5 * (sum(shift_hrs > 5, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_5_late_meals,FALSE
Meal Period Violations - Late Detail,no waivers,FALSE,FALSE,Meal periods 20+ mins late,shift_data1,"sum(LateMP1==1 & mp1_mins_late >= 20, na.rm=TRUE)","sum(LateMP1==1 & mp1_mins_late >= 20, na.rm=TRUE) / shifts_gt_5_late_meals * (sum(LateMP1, na.rm=TRUE) / shifts_gt_5 * (sum(shift_hrs > 5, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_5_late_meals,FALSE
Meal Period Violations - Short Detail,no waivers,FALSE,FALSE,Short first meal periods (shifts >5 hrs),shift_data1,"sum(ShortMP1==1 , na.rm=TRUE)","sum(ShortMP1, na.rm=TRUE) / shifts_gt_5 * (sum(shift_hrs > 5, na.rm=TRUE) / shifts_all * extrap_class_shifts)",0,shifts_gt_5,FALSE
Meal Period Violations - Short Detail,no waivers,FALSE,FALSE,Meal periods 1-2 mins short,shift_data1,"sum(ShortMP1==1 & mp1_mins_short>=1 & mp1_mins_short<2, na.rm=TRUE)","sum(ShortMP1==1 & mp1_mins_short>=1 & mp1_mins_short<2, na.rm=TRUE) / shifts_gt_5_short_meals * (sum(ShortMP1, na.rm=TRUE) / shifts_gt_5 * (sum(shift_hrs > 5, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_5_short_meals,FALSE
Meal Period Violations - Short Detail,no waivers,FALSE,FALSE,Meal periods 2-3 mins short,shift_data1,"sum(ShortMP1==1 & mp1_mins_short>=2 & mp1_mins_short<3, na.rm=TRUE)","sum(ShortMP1==1 & mp1_mins_short>=2 & mp1_mins_short<3, na.rm=TRUE) / shifts_gt_5_short_meals * (sum(ShortMP1, na.rm=TRUE) / shifts_gt_5 * (sum(shift_hrs > 5, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_5_short_meals,FALSE
Meal Period Violations - Short Detail,no waivers,FALSE,FALSE,Meal periods 3-4 mins short,shift_data1,"sum(ShortMP1==1 & mp1_mins_short>=3 & mp1_mins_short<4, na.rm=TRUE)","sum(ShortMP1==1 & mp1_mins_short>=3 & mp1_mins_short<4, na.rm=TRUE) / shifts_gt_5_short_meals * (sum(ShortMP1, na.rm=TRUE) / shifts_gt_5 * (sum(shift_hrs > 5, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_5_short_meals,FALSE
Meal Period Violations - Short Detail,no waivers,FALSE,FALSE,Meal periods 4-5 mins short,shift_data1,"sum(ShortMP1==1 & mp1_mins_short>=4 & mp1_mins_short<5, na.rm=TRUE)","sum(ShortMP1==1 & mp1_mins_short>=4 & mp1_mins_short<5, na.rm=TRUE) / shifts_gt_5_short_meals * (sum(ShortMP1, na.rm=TRUE) / shifts_gt_5 * (sum(shift_hrs > 5, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_5_short_meals,FALSE
Meal Period Violations - Short Detail,no waivers,FALSE,FALSE,Meal periods 5-6 mins short,shift_data1,"sum(ShortMP1==1 & mp1_mins_short>=5 & mp1_mins_short<6, na.rm=TRUE)","sum(ShortMP1==1 & mp1_mins_short>=5 & mp1_mins_short<6, na.rm=TRUE) / shifts_gt_5_short_meals * (sum(ShortMP1, na.rm=TRUE) / shifts_gt_5 * (sum(shift_hrs > 5, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_5_short_meals,FALSE
Meal Period Violations - Short Detail,no waivers,FALSE,FALSE,Meal periods 6-7 mins short,shift_data1,"sum(ShortMP1==1 & mp1_mins_short>=6 & mp1_mins_short<7, na.rm=TRUE)","sum(ShortMP1==1 & mp1_mins_short>=6 & mp1_mins_short<7, na.rm=TRUE) / shifts_gt_5_short_meals * (sum(ShortMP1, na.rm=TRUE) / shifts_gt_5 * (sum(shift_hrs > 5, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_5_short_meals,FALSE
Meal Period Violations - Short Detail,no waivers,FALSE,FALSE,Meal periods 7-8 mins short,shift_data1,"sum(ShortMP1==1 & mp1_mins_short>=7 & mp1_mins_short<8, na.rm=TRUE)","sum(ShortMP1==1 & mp1_mins_short>=7 & mp1_mins_short<8, na.rm=TRUE) / shifts_gt_5_short_meals * (sum(ShortMP1, na.rm=TRUE) / shifts_gt_5 * (sum(shift_hrs > 5, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_5_short_meals,FALSE
Meal Period Violations - Short Detail,no waivers,FALSE,FALSE,Meal periods 8-9 mins short,shift_data1,"sum(ShortMP1==1 & mp1_mins_short>=8 & mp1_mins_short<9, na.rm=TRUE)","sum(ShortMP1==1 & mp1_mins_short>=8 & mp1_mins_short<9, na.rm=TRUE) / shifts_gt_5_short_meals * (sum(ShortMP1, na.rm=TRUE) / shifts_gt_5 * (sum(shift_hrs > 5, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_5_short_meals,FALSE
Meal Period Violations - Short Detail,no waivers,FALSE,FALSE,Meal periods 9-10 mins short,shift_data1,"sum(ShortMP1==1 & mp1_mins_short>=9 & mp1_mins_short<10, na.rm=TRUE)","sum(ShortMP1==1 & mp1_mins_short>=9 & mp1_mins_short<10, na.rm=TRUE) / shifts_gt_5_short_meals * (sum(ShortMP1, na.rm=TRUE) / shifts_gt_5 * (sum(shift_hrs > 5, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_5_short_meals,FALSE
Meal Period Violations - Short Detail,no waivers,FALSE,FALSE,Meal periods 10-15 mins short,shift_data1,"sum(ShortMP1==1 & mp1_mins_short>=10 & mp1_mins_short<15, na.rm=TRUE)","sum(ShortMP1==1 & mp1_mins_short>=10 & mp1_mins_short<15, na.rm=TRUE) / shifts_gt_5_short_meals * (sum(ShortMP1, na.rm=TRUE) / shifts_gt_5 * (sum(shift_hrs > 5, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_5_short_meals,FALSE
Meal Period Violations - Short Detail,no waivers,FALSE,FALSE,Meal periods 15-20 mins short,shift_data1,"sum(ShortMP1==1 & mp1_mins_short>=15 & mp1_mins_short<20, na.rm=TRUE)","sum(ShortMP1==1 & mp1_mins_short>=15 & mp1_mins_short<20, na.rm=TRUE) / shifts_gt_5_short_meals * (sum(ShortMP1, na.rm=TRUE) / shifts_gt_5 * (sum(shift_hrs > 5, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_5_short_meals,FALSE
Meal Period Violations - Short Detail,no waivers,FALSE,FALSE,Meal periods 20+ mins short,shift_data1,"sum(ShortMP1==1 & mp1_mins_short >= 20, na.rm=TRUE)","sum(ShortMP1==1 & mp1_mins_short >= 20, na.rm=TRUE) / shifts_gt_5_short_meals * (sum(ShortMP1, na.rm=TRUE) / shifts_gt_5 * (sum(shift_hrs > 5, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_5_short_meals,FALSE
Meal Period Violations,waivers,FALSE,FALSE,Shifts >6 hrs with missing first meal period,shift_data1,"sum(MissMP1_w, na.rm=TRUE)","sum(MissMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts)",0,shifts_gt_6,FALSE
Meal Period Violations,waivers,FALSE,FALSE,Shifts  >6 hrs with late first meal period,shift_data1,"sum(LateMP1_w, na.rm=TRUE)","sum(LateMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts)",0,shifts_gt_6,FALSE
Meal Period Violations,waivers,FALSE,FALSE,Shifts  >6 hrs with short first meal period,shift_data1,"sum(ShortMP1_w, na.rm=TRUE)","sum(ShortMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts)",0,shifts_gt_6,FALSE
Meal Period Violations,waivers,FALSE,FALSE,Shifts >12 hrs with missing second meal period,shift_data1,"sum(MissMP2_w, na.rm=TRUE)","sum(MissMP2_w, na.rm=TRUE) / shifts_gt_12 * (sum(shift_hrs > 12, na.rm=TRUE) / shifts_all * extrap_class_shifts)",0,shifts_gt_12,FALSE
Meal Period Violations,waivers,FALSE,FALSE,Shifts  >6 hrs with short late or missing first or second meal period,shift_data1,"sum(mpv_shift_w, na.rm=TRUE)","sum(mpv_shift_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts)",0,shifts_gt_6,FALSE
Meal Period Violations,waivers,FALSE,FALSE,"Shifts  >6 hrs with short late or missing first or second meal period, less meal premiums",shift_data1,"sum(mpv_shift_less_prems_w, na.rm=TRUE)","sum(mpv_shift_less_prems_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts)",0,shifts_gt_6,FALSE
Meal Period Violations,waivers,FALSE,FALSE,Pay periods with at least one shift >6 hrs with a short late or missing first or second meal period,shift_data1,"uniqueN(ID_Period_End[mpv_per_pp_w > 0], na.rm=TRUE)","uniqueN(ID_Period_End[mpv_per_pp_w > 0], na.rm=TRUE) / pay_periods * (extrap_class_pps)",0,pay_periods,FALSE
Meal Period Violations,waivers,TRUE,FALSE,"Pay periods with at least one shift >6 hrs with a short late or missing first or second meal period, less meal premiums",shift_data1,"uniqueN(ID_Period_End[mpv_per_pp_less_prems_w > 0], na.rm=TRUE)","uniqueN(ID_Period_End[mpv_per_pp_less_prems_w > 0], na.rm=TRUE) / pay_periods * (extrap_class_pps)",0,pay_periods,FALSE
Meal Period Violations,waivers,FALSE,FALSE,Employees with at least one shift >6 hrs with a short late or missing first or second meal period,shift_data1,"uniqueN(ID[mpv_shift_w==1], na.rm=TRUE)","uniqueN(ID[mpv_shift_w==1], na.rm=TRUE) / employees * (extrap_class_ees)",0,employees,FALSE
Meal Period Violations,waivers,TRUE,FALSE,"Employees with at least one shift >6 hrs with a short late or missing first or second meal period, less meal premiums",shift_data1,"uniqueN(ID[mpv_per_pp_less_prems_w > 0], na.rm=TRUE)","uniqueN(ID[mpv_per_pp_less_prems_w > 0], na.rm=TRUE) / employees * (extrap_class_ees)",0,employees,FALSE
Meal Period Violations - Late Detail,waivers,FALSE,FALSE,Late first meal periods (shifts >6 hrs),shift_data1,"sum(LateMP1_w==1 , na.rm=TRUE)","sum(LateMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts)",0,shifts_gt_6,FALSE
Meal Period Violations - Late Detail,waivers,FALSE,FALSE,Meal periods 1-2 mins late,shift_data1,"sum(LateMP1_w==1 & mp1_mins_late>=1 & mp1_mins_late<2, na.rm=TRUE)","sum(LateMP1_w==1 & mp1_mins_late>=1 & mp1_mins_late<2, na.rm=TRUE) / shifts_gt_6_late_meals * (sum(LateMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_6_late_meals,FALSE
Meal Period Violations - Late Detail,waivers,FALSE,FALSE,Meal periods 2-3 mins late,shift_data1,"sum(LateMP1_w==1 & mp1_mins_late>=2 & mp1_mins_late<3, na.rm=TRUE)","sum(LateMP1_w==1 & mp1_mins_late>=2 & mp1_mins_late<3, na.rm=TRUE) / shifts_gt_6_late_meals * (sum(LateMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_6_late_meals,FALSE
Meal Period Violations - Late Detail,waivers,FALSE,FALSE,Meal periods 3-4 mins late,shift_data1,"sum(LateMP1_w==1 & mp1_mins_late>=3 & mp1_mins_late<4, na.rm=TRUE)","sum(LateMP1_w==1 & mp1_mins_late>=3 & mp1_mins_late<4, na.rm=TRUE) / shifts_gt_6_late_meals * (sum(LateMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_6_late_meals,FALSE
Meal Period Violations - Late Detail,waivers,FALSE,FALSE,Meal periods 4-5 mins late,shift_data1,"sum(LateMP1_w==1 & mp1_mins_late>=4 & mp1_mins_late<5, na.rm=TRUE)","sum(LateMP1_w==1 & mp1_mins_late>=4 & mp1_mins_late<5, na.rm=TRUE) / shifts_gt_6_late_meals * (sum(LateMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_6_late_meals,FALSE
Meal Period Violations - Late Detail,waivers,FALSE,FALSE,Meal periods 5-6 mins late,shift_data1,"sum(LateMP1_w==1 & mp1_mins_late>=5 & mp1_mins_late<6, na.rm=TRUE)","sum(LateMP1_w==1 & mp1_mins_late>=5 & mp1_mins_late<6, na.rm=TRUE) / shifts_gt_6_late_meals * (sum(LateMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_6_late_meals,FALSE
Meal Period Violations - Late Detail,waivers,FALSE,FALSE,Meal periods 6-7 mins late,shift_data1,"sum(LateMP1_w==1 & mp1_mins_late>=6 & mp1_mins_late<7, na.rm=TRUE)","sum(LateMP1_w==1 & mp1_mins_late>=6 & mp1_mins_late<7, na.rm=TRUE) / shifts_gt_6_late_meals * (sum(LateMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_6_late_meals,FALSE
Meal Period Violations - Late Detail,waivers,FALSE,FALSE,Meal periods 7-8 mins late,shift_data1,"sum(LateMP1_w==1 & mp1_mins_late>=7 & mp1_mins_late<8, na.rm=TRUE)","sum(LateMP1_w==1 & mp1_mins_late>=7 & mp1_mins_late<8, na.rm=TRUE) / shifts_gt_6_late_meals * (sum(LateMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_6_late_meals,FALSE
Meal Period Violations - Late Detail,waivers,FALSE,FALSE,Meal periods 8-9 mins late,shift_data1,"sum(LateMP1_w==1 & mp1_mins_late>=8 & mp1_mins_late<9, na.rm=TRUE)","sum(LateMP1_w==1 & mp1_mins_late>=8 & mp1_mins_late<9, na.rm=TRUE) / shifts_gt_6_late_meals * (sum(LateMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_6_late_meals,FALSE
Meal Period Violations - Late Detail,waivers,FALSE,FALSE,Meal periods 9-10 mins late,shift_data1,"sum(LateMP1_w==1 & mp1_mins_late>=9 & mp1_mins_late<10, na.rm=TRUE)","sum(LateMP1_w==1 & mp1_mins_late>=9 & mp1_mins_late<10, na.rm=TRUE) / shifts_gt_6_late_meals * (sum(LateMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_6_late_meals,FALSE
Meal Period Violations - Late Detail,waivers,FALSE,FALSE,Meal periods 10-15 mins late,shift_data1,"sum(LateMP1_w==1 & mp1_mins_late>=10 & mp1_mins_late<15, na.rm=TRUE)","sum(LateMP1_w==1 & mp1_mins_late>=10 & mp1_mins_late<15, na.rm=TRUE) / shifts_gt_6_late_meals * (sum(LateMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_6_late_meals,FALSE
Meal Period Violations - Late Detail,waivers,FALSE,FALSE,Meal periods 15-20 mins late,shift_data1,"sum(LateMP1_w==1 & mp1_mins_late>=15 & mp1_mins_late<20, na.rm=TRUE)","sum(LateMP1_w==1 & mp1_mins_late>=15 & mp1_mins_late<20, na.rm=TRUE) / shifts_gt_6_late_meals * (sum(LateMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_6_late_meals,FALSE
Meal Period Violations - Late Detail,waivers,FALSE,FALSE,Meal periods 20+ mins late,shift_data1,"sum(LateMP1_w==1 & mp1_mins_late >= 20, na.rm=TRUE)","sum(LateMP1_w==1 & mp1_mins_late >= 20, na.rm=TRUE) / shifts_gt_6_late_meals * (sum(LateMP1, na.rm=TRUE) / shifts_gt_5 * (sum(shift_hrs > 5, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_6_late_meals,FALSE
Meal Period Violations - Short Detail,waivers,FALSE,FALSE,Short first meal periods (shifts >6 hrs),shift_data1,"sum(ShortMP1_w==1 , na.rm=TRUE)","sum(ShortMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts)",0,shifts_gt_6,FALSE
Meal Period Violations - Short Detail,waivers,FALSE,FALSE,Meal periods 1-2 mins short,shift_data1,"sum(ShortMP1_w==1 & mp1_mins_short>=1 & mp1_mins_short<2, na.rm=TRUE)","sum(ShortMP1_w==1 & mp1_mins_short>=1 & mp1_mins_short<2, na.rm=TRUE) / shifts_gt_6_short_meals * (sum(ShortMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_6_short_meals,FALSE
Meal Period Violations - Short Detail,waivers,FALSE,FALSE,Meal periods 2-3 mins short,shift_data1,"sum(ShortMP1_w==1 & mp1_mins_short>=2 & mp1_mins_short<3, na.rm=TRUE)","sum(ShortMP1_w==1 & mp1_mins_short>=2 & mp1_mins_short<3, na.rm=TRUE) / shifts_gt_6_short_meals * (sum(ShortMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_6_short_meals,FALSE
Meal Period Violations - Short Detail,waivers,FALSE,FALSE,Meal periods 3-4 mins short,shift_data1,"sum(ShortMP1_w==1 & mp1_mins_short>=3 & mp1_mins_short<4, na.rm=TRUE)","sum(ShortMP1_w==1 & mp1_mins_short>=3 & mp1_mins_short<4, na.rm=TRUE) / shifts_gt_6_short_meals * (sum(ShortMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_6_short_meals,FALSE
Meal Period Violations - Short Detail,waivers,FALSE,FALSE,Meal periods 4-5 mins short,shift_data1,"sum(ShortMP1_w==1 & mp1_mins_short>=4 & mp1_mins_short<5, na.rm=TRUE)","sum(ShortMP1_w==1 & mp1_mins_short>=4 & mp1_mins_short<5, na.rm=TRUE) / shifts_gt_6_short_meals * (sum(ShortMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_6_short_meals,FALSE
Meal Period Violations - Short Detail,waivers,FALSE,FALSE,Meal periods 5-6 mins short,shift_data1,"sum(ShortMP1_w==1 & mp1_mins_short>=5 & mp1_mins_short<6, na.rm=TRUE)","sum(ShortMP1_w==1 & mp1_mins_short>=5 & mp1_mins_short<6, na.rm=TRUE) / shifts_gt_6_short_meals * (sum(ShortMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_6_short_meals,FALSE
Meal Period Violations - Short Detail,waivers,FALSE,FALSE,Meal periods 6-7 mins short,shift_data1,"sum(ShortMP1_w==1 & mp1_mins_short>=6 & mp1_mins_short<7, na.rm=TRUE)","sum(ShortMP1_w==1 & mp1_mins_short>=6 & mp1_mins_short<7, na.rm=TRUE) / shifts_gt_6_short_meals * (sum(ShortMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_6_short_meals,FALSE
Meal Period Violations - Short Detail,waivers,FALSE,FALSE,Meal periods 7-8 mins short,shift_data1,"sum(ShortMP1_w==1 & mp1_mins_short>=7 & mp1_mins_short<8, na.rm=TRUE)","sum(ShortMP1_w==1 & mp1_mins_short>=7 & mp1_mins_short<8, na.rm=TRUE) / shifts_gt_6_short_meals * (sum(ShortMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_6_short_meals,FALSE
Meal Period Violations - Short Detail,waivers,FALSE,FALSE,Meal periods 8-9 mins short,shift_data1,"sum(ShortMP1_w==1 & mp1_mins_short>=8 & mp1_mins_short<9, na.rm=TRUE)","sum(ShortMP1_w==1 & mp1_mins_short>=8 & mp1_mins_short<9, na.rm=TRUE) / shifts_gt_6_short_meals * (sum(ShortMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_6_short_meals,FALSE
Meal Period Violations - Short Detail,waivers,FALSE,FALSE,Meal periods 9-10 mins short,shift_data1,"sum(ShortMP1_w==1 & mp1_mins_short>=9 & mp1_mins_short<10, na.rm=TRUE)","sum(ShortMP1_w==1 & mp1_mins_short>=9 & mp1_mins_short<10, na.rm=TRUE) / shifts_gt_6_short_meals * (sum(ShortMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_6_short_meals,FALSE
Meal Period Violations - Short Detail,waivers,FALSE,FALSE,Meal periods 10-15 mins short,shift_data1,"sum(ShortMP1_w==1 & mp1_mins_short>=10 & mp1_mins_short<15, na.rm=TRUE)","sum(ShortMP1_w==1 & mp1_mins_short>=10 & mp1_mins_short<15, na.rm=TRUE) / shifts_gt_6_short_meals * (sum(ShortMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_6_short_meals,FALSE
Meal Period Violations - Short Detail,waivers,FALSE,FALSE,Meal periods 15-20 mins short,shift_data1,"sum(ShortMP1_w==1 & mp1_mins_short>=15 & mp1_mins_short<20, na.rm=TRUE)","sum(ShortMP1_w==1 & mp1_mins_short>=15 & mp1_mins_short<20, na.rm=TRUE) / shifts_gt_6_short_meals * (sum(ShortMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_6_short_meals,FALSE
Meal Period Violations - Short Detail,waivers,FALSE,FALSE,Meal periods 20+ mins short,shift_data1,"sum(ShortMP1_w==1 & mp1_mins_short >= 20, na.rm=TRUE)","sum(ShortMP1_w==1 & mp1_mins_short >= 20, na.rm=TRUE) / shifts_gt_6_short_meals * (sum(ShortMP1_w, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts))",0,shifts_gt_6_short_meals,FALSE
Meal Period Violations,hybrid,FALSE,FALSE,Employees with waiver forms,shift_data1,"uniqueN(ID[Waiver_Any == 1], na.rm=TRUE)",extrap_class_ees,0,,FALSE
Meal Period Violations,hybrid,FALSE,FALSE,Pay periods for employees with associated waiver forms,shift_data1,"uniqueN(ID_Period_End[Waiver_Any == 1], na.rm=TRUE)",extrap_class_pps,0,,FALSE
Meal Period Violations,hybrid,FALSE,FALSE,Shifts >6 hrs with missing first meal period (based on waiver forms),shift_data1,"sum(MissMP1_h, na.rm=TRUE)","sum(MissMP1_h, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts)",0,shifts_gt_6_h,FALSE
Meal Period Violations,hybrid,FALSE,FALSE,Shifts  >6 hrs with late first meal period (based on waiver forms),shift_data1,"sum(LateMP1_h, na.rm=TRUE)","sum(LateMP1_h, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts)",0,shifts_gt_6_h,FALSE
Meal Period Violations,hybrid,FALSE,FALSE,Shifts  >6 hrs with short first meal period (based on waiver forms),shift_data1,"sum(ShortMP1_h, na.rm=TRUE)","sum(ShortMP1_h, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts)",0,shifts_gt_6_h,FALSE
Meal Period Violations,hybrid,FALSE,FALSE,Shifts >12 hrs with missing second meal period (based on waiver forms),shift_data1,"sum(MissMP2_h, na.rm=TRUE)","sum(MissMP2_h, na.rm=TRUE) / shifts_gt_12 * (sum(shift_hrs > 12, na.rm=TRUE) / shifts_all * extrap_class_shifts)",0,shifts_gt_12_h,FALSE
Meal Period Violations,hybrid,FALSE,FALSE,Shifts  >6 hrs with short late or missing first or second meal period (based on waiver forms),shift_data1,"sum(mpv_shift_h, na.rm=TRUE)","sum(mpv_shift_h, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts)",0,shifts_gt_6_h,FALSE
Meal Period Violations,hybrid,FALSE,FALSE,"Shifts  >6 hrs with short late or missing first or second meal period, less meal premiums (based on waiver forms)",shift_data1,"sum(mpv_shift_less_prems_h, na.rm=TRUE)","sum(mpv_shift_less_prems_h, na.rm=TRUE) / shifts_gt_6 * (sum(shift_hrs > 6, na.rm=TRUE) / shifts_all * extrap_class_shifts)",0,shifts_gt_6_h,FALSE
Meal Period Violations,hybrid,FALSE,FALSE,Pay periods with at least one shift >6 hrs with a short late or missing first or second meal period (based on waiver forms),shift_data1,"uniqueN(ID_Period_End[mpv_per_pp_h > 0], na.rm=TRUE)","uniqueN(ID_Period_End[mpv_per_pp_h > 0], na.rm=TRUE) / pay_periods * (extrap_class_pps)",0,pay_periods_h,FALSE
Meal Period Violations,hybrid,TRUE,FALSE,"Pay periods with at least one shift >6 hrs with a short late or missing first or second meal period, less meal premiums (based on waiver forms)",shift_data1,"uniqueN(ID_Period_End[mpv_per_pp_less_prems_h > 0], na.rm=TRUE)","uniqueN(ID_Period_End[mpv_per_pp_less_prems_h > 0], na.rm=TRUE) / pay_periods * (extrap_class_pps)",0,pay_periods_h,FALSE
Meal Period Violations,hybrid,FALSE,FALSE,Employees with at least one shift >6 hrs with a short late or missing first or second meal period (based on waiver forms),shift_data1,"uniqueN(ID[mpv_shift_h==1], na.rm=TRUE)","uniqueN(ID[mpv_shift_h==1], na.rm=TRUE) / employees * (extrap_class_ees)",0,employees_h,FALSE
